name;version OLD;version NEW;URL к репозиторию;alternative;dependency;комментарий
@angular-architects/module-federation;22.0.0;22.0.0;https://registry.npmjs.org/@angular-architects/module-federation/-/module-federation-22.0.0.tgz;npm install @angular-architects/module-federation@22.0.0;direct;
@angular-architects/native-federation;22.1.2;22.1.2;https://registry.npmjs.org/@angular-architects/native-federation/-/native-federation-22.1.2.tgz;npm install @angular-architects/native-federation@22.1.2;direct;
@angular-builders/jest;22.0.1;22.0.1;https://registry.npmjs.org/@angular-builders/jest/-/jest-22.0.1.tgz;npm install @angular-builders/jest@22.0.1;direct;
@angular/animations;22.1.6;22.1.6;https://registry.npmjs.org/@angular/animations/-/animations-22.1.6.tgz;npm install @angular/animations@22.1.6;direct;
@angular/build;22.1.8;22.1.8;https://registry.npmjs.org/@angular/build/-/build-22.1.8.tgz;npm install @angular/build@22.1.8;direct;
@angular/cdk;22.1.6;22.1.6;https://registry.npmjs.org/@angular/cdk/-/cdk-22.1.6.tgz;npm install @angular/cdk@22.1.6;direct;
@angular/cli;22.1.8;22.1.8;https://registry.npmjs.org/@angular/cli/-/cli-22.1.8.tgz;npm install @angular/cli@22.1.8;direct;
@angular/common;22.1.6;22.1.6;https://registry.npmjs.org/@angular/common/-/common-22.1.6.tgz;npm install @angular/common@22.1.6;direct;
@angular/compiler;22.1.6;22.1.6;https://registry.npmjs.org/@angular/compiler/-/compiler-22.1.6.tgz;npm install @angular/compiler@22.1.6;direct;
@angular/compiler-cli;22.1.6;22.1.6;https://registry.npmjs.org/@angular/compiler-cli/-/compiler-cli-22.1.6.tgz;npm install @angular/compiler-cli@22.1.6;direct;
@angular/core;22.1.6;22.1.6;https://registry.npmjs.org/@angular/core/-/core-22.1.6.tgz;npm install @angular/core@22.1.6;direct;
@angular/forms;22.1.6;22.1.6;https://registry.npmjs.org/@angular/forms/-/forms-22.1.6.tgz;npm install @angular/forms@22.1.6;direct;
@angular/localize;22.1.6;22.1.6;https://registry.npmjs.org/@angular/localize/-/localize-22.1.6.tgz;npm install @angular/localize@22.1.6;direct;
@angular/material;22.1.6;22.1.6;https://registry.npmjs.org/@angular/material/-/material-22.1.6.tgz;npm install @angular/material@22.1.6;direct;
@angular/platform-browser;22.1.6;22.1.6;https://registry.npmjs.org/@angular/platform-browser/-/platform-browser-22.1.6.tgz;npm install @angular/platform-browser@22.1.6;direct;
@angular/platform-browser-dynamic;22.1.6;22.1.6;https://registry.npmjs.org/@angular/platform-browser-dynamic/-/platform-browser-dynamic-22.1.6.tgz;npm install @angular/platform-browser-dynamic@22.1.6;direct;
@angular/router;22.1.6;22.1.6;https://registry.npmjs.org/@angular/router/-/router-22.1.6.tgz;npm install @angular/router@22.1.6;direct;
@eslint/js;10.0.1;10.0.1;https://registry.npmjs.org/@eslint/js/-/js-10.0.1.tgz;npm install @eslint/js@10.0.1;direct;
@softarc/native-federation-node;3.5.6;3.5.6;https://registry.npmjs.org/@softarc/native-federation-node/-/native-federation-node-3.5.6.tgz;npm install @softarc/native-federation-node@3.5.6;direct;
@types/jest;30.0.0;30.0.0;https://registry.npmjs.org/@types/jest/-/jest-30.0.0.tgz;npm install @types/jest@30.0.0;direct;
angular-eslint;22.5.0;22.5.0;https://registry.npmjs.org/angular-eslint/-/angular-eslint-22.5.0.tgz;npm install angular-eslint@22.5.0;direct;
es-module-shims;2.8.4;2.8.4;https://registry.npmjs.org/es-module-shims/-/es-module-shims-2.8.4.tgz;npm install es-module-shims@2.8.4;direct;
eslint;10.10.0;10.10.0;https://registry.npmjs.org/eslint/-/eslint-10.10.0.tgz;npm install eslint@10.10.0;direct;
eslint-config-prettier;10.1.8;10.1.8;https://registry.npmjs.org/eslint-config-prettier/-/eslint-config-prettier-10.1.8.tgz;npm install eslint-config-prettier@10.1.8;direct;
jest;30.5.1;30.5.1;https://registry.npmjs.org/jest/-/jest-30.5.1.tgz;npm install jest@30.5.1;direct;
jest-environment-jsdom;30.5.1;30.5.1;https://registry.npmjs.org/jest-environment-jsdom/-/jest-environment-jsdom-30.5.1.tgz;npm install jest-environment-jsdom@30.5.1;direct;
jest-preset-angular;17.0.0;17.0.0;https://registry.npmjs.org/jest-preset-angular/-/jest-preset-angular-17.0.0.tgz;npm install jest-preset-angular@17.0.0;direct;
prettier;3.9.6;3.9.6;https://registry.npmjs.org/prettier/-/prettier-3.9.6.tgz;npm install prettier@3.9.6;direct;
rxjs;7.8.2;7.8.2;https://registry.npmjs.org/rxjs/-/rxjs-7.8.2.tgz;npm install rxjs@7.8.2;direct;
tslib;2.8.1;2.8.1;https://registry.npmjs.org/tslib/-/tslib-2.8.1.tgz;npm install tslib@2.8.1;direct;
typescript;6.0.3;6.0.3;https://registry.npmjs.org/typescript/-/typescript-6.0.3.tgz;npm install typescript@6.0.3;direct;
typescript-eslint;8.70.0;8.70.0;https://registry.npmjs.org/typescript-eslint/-/typescript-eslint-8.70.0.tgz;npm install typescript-eslint@8.70.0;direct;
zone.js;0.16.3;0.16.3;https://registry.npmjs.org/zone.js/-/zone.js-0.16.3.tgz;npm install zone.js@0.16.3;direct;
asn1js;3.0.10;3.0.10;https://registry.npmjs.org/asn1js/-/asn1js-3.0.10.tgz;npm install asn1js@3.0.10;@peculiar/asn1-cms, @peculiar/asn1-csr, @peculiar/asn1-ecc, @peculiar/asn1-pfx, @peculiar/asn1-pkcs8, @peculiar/asn1-pkcs9, @peculiar/asn1-rsa, @peculiar/asn1-schema, @peculiar/asn1-x509, @peculiar/asn1-x509-attr, pkijs;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
autoprefixer;10.5.4;10.5.4;https://registry.npmjs.org/autoprefixer/-/autoprefixer-10.5.4.tgz;npm install autoprefixer@10.5.4;@angular-devkit/build-angular;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
axobject-query;4.1.0;4.1.0;https://registry.npmjs.org/axobject-query/-/axobject-query-4.1.0.tgz;npm install axobject-query@4.1.0;@angular-eslint/eslint-plugin-template;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
babel-jest;30.5.1;30.5.1;https://registry.npmjs.org/babel-jest/-/babel-jest-30.5.1.tgz;npm install babel-jest@30.5.1;jest-config;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
babel-loader;10.1.1;10.1.1;https://registry.npmjs.org/babel-loader/-/babel-loader-10.1.1.tgz;npm install babel-loader@10.1.1;@angular-devkit/build-angular;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
babel-plugin-istanbul;8.0.0;8.0.0;https://registry.npmjs.org/babel-plugin-istanbul/-/babel-plugin-istanbul-8.0.0.tgz;npm install babel-plugin-istanbul@8.0.0;@jest/transform, babel-jest;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
babel-plugin-jest-hoist;30.5.0;30.5.0;https://registry.npmjs.org/babel-plugin-jest-hoist/-/babel-plugin-jest-hoist-30.5.0.tgz;npm install babel-plugin-jest-hoist@30.5.0;babel-preset-jest;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
babel-plugin-polyfill-corejs3;1.0.0;1.0.0;https://registry.npmjs.org/babel-plugin-polyfill-corejs3/-/babel-plugin-polyfill-corejs3-1.0.0.tgz;npm install babel-plugin-polyfill-corejs3@1.0.0;@babel/preset-env;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
babel-preset-current-node-syntax;1.2.0;1.2.0;https://registry.npmjs.org/babel-preset-current-node-syntax/-/babel-preset-current-node-syntax-1.2.0.tgz;npm install babel-preset-current-node-syntax@1.2.0;babel-preset-jest, jest-snapshot;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
babel-preset-jest;30.5.0;30.5.0;https://registry.npmjs.org/babel-preset-jest/-/babel-preset-jest-30.5.0.tgz;npm install babel-preset-jest@30.5.0;babel-jest;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
balanced-match;4.0.4;4.0.4;https://registry.npmjs.org/balanced-match/-/balanced-match-4.0.4.tgz;npm install balanced-match@4.0.4;brace-expansion;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
baseline-browser-mapping;2.11.22;2.11.22;https://registry.npmjs.org/baseline-browser-mapping/-/baseline-browser-mapping-2.11.22.tgz;npm install baseline-browser-mapping@2.11.22;browserslist;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
batch;0.6.1;0.6.1;https://registry.npmjs.org/batch/-/batch-0.6.1.tgz;npm install batch@0.6.1;serve-index;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
beasties;0.4.3;0.4.3;https://registry.npmjs.org/beasties/-/beasties-0.4.3.tgz;npm install beasties@0.4.3;@angular/build;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
bidi-js;1.1.0;1.1.0;https://registry.npmjs.org/bidi-js/-/bidi-js-1.1.0.tgz;npm install bidi-js@1.1.0;@asamuzakjp/dom-selector;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
big.js;5.2.2;5.2.2;https://registry.npmjs.org/big.js/-/big.js-5.2.2.tgz;npm install big.js@5.2.2;loader-utils;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
binary-extensions;2.3.0;2.3.0;https://registry.npmjs.org/binary-extensions/-/binary-extensions-2.3.0.tgz;npm install binary-extensions@2.3.0;is-binary-path;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
body-parser;2.3.0;2.3.0;https://registry.npmjs.org/body-parser/-/body-parser-2.3.0.tgz;npm install body-parser@2.3.0;express;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
bonjour-service;1.4.4;1.4.4;https://registry.npmjs.org/bonjour-service/-/bonjour-service-1.4.4.tgz;npm install bonjour-service@1.4.4;webpack-dev-server;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
boolbase;1.0.0;1.0.0;https://registry.npmjs.org/boolbase/-/boolbase-1.0.0.tgz;npm install boolbase@1.0.0;css-select, nth-check;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
brace-expansion;5.0.9;5.0.9;https://registry.npmjs.org/brace-expansion/-/brace-expansion-5.0.9.tgz;npm install brace-expansion@5.0.9;minimatch;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
braces;3.0.3;3.0.3;https://registry.npmjs.org/braces/-/braces-3.0.3.tgz;npm install braces@3.0.3;chokidar, micromatch;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
browserslist;4.28.9;4.28.9;https://registry.npmjs.org/browserslist/-/browserslist-4.28.9.tgz;npm install browserslist@4.28.9;@angular-devkit/build-angular, @angular/build, @babel/helper-compilation-targets, autoprefixer, core-js-compat, webpack;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
bs-logger;0.2.6;0.2.6;https://registry.npmjs.org/bs-logger/-/bs-logger-0.2.6.tgz;npm install bs-logger@0.2.6;jest-preset-angular, ts-jest;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
bser;2.1.1;2.1.1;https://registry.npmjs.org/bser/-/bser-2.1.1.tgz;npm install bser@2.1.1;fb-watchman;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
buffer-from;1.1.2;1.1.2;https://registry.npmjs.org/buffer-from/-/buffer-from-1.1.2.tgz;npm install buffer-from@1.1.2;source-map-support;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
bundle-name;4.1.0;4.1.0;https://registry.npmjs.org/bundle-name/-/bundle-name-4.1.0.tgz;npm install bundle-name@4.1.0;default-browser;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
bytes;3.1.2;3.1.2;https://registry.npmjs.org/bytes/-/bytes-3.1.2.tgz;npm install bytes@3.1.2;body-parser, compression, raw-body;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
bytestreamjs;2.0.1;2.0.1;https://registry.npmjs.org/bytestreamjs/-/bytestreamjs-2.0.1.tgz;npm install bytestreamjs@2.0.1;pkijs;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
cacheable;2.5.0;2.5.0;https://registry.npmjs.org/cacheable/-/cacheable-2.5.0.tgz;npm install cacheable@2.5.0;flat-cache;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
call-bind-apply-helpers;1.0.2;1.0.2;https://registry.npmjs.org/call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz;npm install call-bind-apply-helpers@1.0.2;call-bound, dunder-proto, get-intrinsic;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
call-bound;1.0.4;1.0.4;https://registry.npmjs.org/call-bound/-/call-bound-1.0.4.tgz;npm install call-bound@1.0.4;side-channel-map, side-channel-weakmap;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
callsites;3.1.0;3.1.0;https://registry.npmjs.org/callsites/-/callsites-3.1.0.tgz;npm install callsites@3.1.0;@jest/source-map, parent-module;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
camelcase;5.3.1;5.3.1;https://registry.npmjs.org/camelcase/-/camelcase-5.3.1.tgz;npm install camelcase@5.3.1;@istanbuljs/load-nyc-config, jest-validate;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
caniuse-lite;1.0.30001810;1.0.30001810;https://registry.npmjs.org/caniuse-lite/-/caniuse-lite-1.0.30001810.tgz;npm install caniuse-lite@1.0.30001810;autoprefixer, browserslist;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
